Date,Open,High,Low,Close,Adj Close,Volume,Change
2020-07-13,114.512428,115.669212,113.441681,113.957932,105.565964,4864632,-0.48
2020-07-14,113.403442,115.573616,112.734222,115.296364,106.805832,4742982,1.67
2020-07-15,117.017204,118.508606,116.778206,117.590820,108.931305,4679176,0.49
2020-07-16,117.284897,119.005737,116.787766,118.556404,109.825790,4530121,1.08
2020-07-17,118.919693,120.105164,117.782028,119.608032,110.799973,4167892,0.58
2020-07-20,120.525810,121.481834,119.636711,120.812622,111.915855,10384374,0.24
2020-07-21,125.391968,126.357552,120.267685,120.516251,111.641319,16063004,-3.89
2020-07-22,120.363289,123.776291,120.267685,123.011475,113.952782,8572388,2.2
2020-07-23,123.422562,123.680687,121.558319,121.730400,112.766045,4414225,-1.37
2020-07-24,120.917786,122.036331,119.980881,120.258125,111.402191,3693531,-0.55
2020-07-27,119.369026,120.764816,119.225624,120.659653,111.774155,3905136,1.08
2020-07-28,120.286804,120.783936,118.690247,118.996178,110.233177,4370397,-1.07
2020-07-29,119.082214,120.449333,118.613770,119.808792,110.985954,2963109,0.61
2020-07-30,118.269600,118.451241,116.290634,117.495216,108.842751,4171553,-0.65
2020-07-31,117.313576,117.581261,115.764816,117.533463,108.878166,5519847,0.19
2020-08-03,118.068832,118.938812,116.778206,118.843208,110.091469,3688301,0.66
2020-08-04,118.374763,120.325050,118.374763,120.305923,111.446480,3625541,1.63
2020-08-05,121.156792,121.175911,119.130020,119.933075,111.101089,3786102,-1.01
2020-08-06,119.502869,120.707458,119.502869,120.573616,111.694458,3574287,0.9
2020-08-07,118.068832,119.569794,117.791588,119.464630,112.116150,3818946,1.18
2020-08-10,119.904396,121.644356,119.674950,121.520073,114.045151,4150842,1.35
2020-08-11,123.097511,124.732315,121.042068,121.175911,113.722160,5231255,-1.56
2020-08-12,121.998085,122.170174,120.344170,121.128105,113.677307,3692066,-0.71
2020-08-13,120.420647,120.831741,119.282982,119.531548,112.178947,3317180,-0.74
2020-08-14,118.738052,120.038239,118.460800,119.760994,112.394272,3099716,0.86
2020-08-17,119.741875,120.066925,118.938812,118.967499,111.649597,3514665,-0.65
2020-08-18,119.502869,119.980881,118.776291,119.426384,112.080246,3014990,-0.06
2020-08-19,119.340347,119.980881,118.068832,118.393883,111.111267,3916119,-0.79
2020-08-20,117.782028,118.585083,117.409180,117.734222,110.492180,2679015,-0.04
2020-08-21,117.600380,118.049713,116.931168,117.743790,110.501152,3540815,0.12
2020-08-24,118.346077,120.516251,117.934990,120.152962,112.762138,4258057,1.53
2020-08-25,120.458893,121.242828,119.015297,119.158699,111.829033,3114674,-1.08
2020-08-26,119.455070,119.617592,118.499046,118.709366,111.407341,3544162,-0.62
2020-08-27,119.120461,119.598473,118.527725,119.168259,111.838005,3580144,0.04
2020-08-28,119.464630,119.789673,118.757172,119.569794,112.214836,3242182,0.09
2020-08-31,119.741875,119.741875,117.619499,117.887192,110.635742,5049983,-1.55
2020-09-01,117.447418,118.499046,116.778206,117.973228,110.716484,3300444,0.45
2020-09-02,118.279160,123.040154,118.145317,122.543022,115.005180,6895650,3.6
2020-09-03,122.552582,124.235184,118.212234,118.977058,111.658569,5979773,-2.92
2020-09-04,118.881454,119.837479,115.908218,116.921608,109.729546,6295037,-1.65
2020-09-08,116.787766,117.466537,115.401527,115.879539,108.751587,5449974,-0.78
2020-09-09,116.759079,118.260040,115.956024,116.883362,109.693657,3944152,0.11
2020-09-10,117.141495,118.145317,114.952202,115.258125,108.168388,4161406,-1.61
2020-09-11,116.051628,117.304016,115.420647,116.118546,108.975891,3711313,0.06
2020-09-14,116.978966,117.954109,116.405357,116.720840,109.541138,3809009,-0.22
2020-09-15,117.418739,117.973228,116.864243,117.055450,109.855156,3049299,-0.31
2020-09-16,117.313576,120.286804,117.313576,118.757172,111.452202,3962666,1.23
2020-09-17,117.227531,120.028679,116.606117,119.426384,112.080246,3317180,1.88
2020-09-18,118.795410,119.426384,117.256210,117.361374,110.142265,5639614,-1.21
2020-09-21,115.181641,115.391968,113.365204,114.961761,107.890266,5555724,-0.19
2020-09-22,115.038239,116.108986,114.273422,115.210327,108.123535,3093859,0.15
2020-09-23,115.487572,116.242828,113.221794,113.604210,106.616203,4120612,-1.63
2020-09-24,112.906311,114.263863,111.357552,112.896751,105.952271,3709325,-0.01
2020-09-25,112.428299,114.158699,111.797325,113.718925,106.723862,3089570,1.15
2020-09-28,115.267685,116.950287,115.114723,116.376671,109.218132,3670623,0.96
2020-09-29,116.070747,116.816444,114.923515,115.621414,108.509338,2203504,-0.39
2020-09-30,116.042068,117.504784,115.487572,116.319313,109.164307,3411111,0.24
2020-10-01,116.978966,117.877632,115.066925,115.764816,108.643906,3359438,-1.04
2020-10-02,113.804970,116.395790,113.594643,115.267685,108.177368,3059759,1.29
2020-10-05,116.481834,117.351814,115.726578,116.644356,109.469360,3190823,0.14
2020-10-06,117.189293,119.340347,116.242828,116.606117,109.433479,4050426,-0.5
2020-10-07,117.275337,118.919693,116.940727,118.613770,111.317627,2944908,1.14
2020-10-08,125.105164,129.541107,124.063095,125.707458,117.974968,26452189,0.48
2020-10-09,126.195030,126.195030,121.988525,122.170174,114.655266,8737970,-3.19
2020-10-12,122.437859,122.609940,120.879539,121.615677,114.134880,4848315,-0.67
2020-10-13,121.003822,121.558319,118.986618,119.598473,112.241760,5654781,-1.16
2020-10-14,119.627151,121.357552,119.627151,120.401527,112.995415,3899593,0.65
2020-10-15,118.623329,119.713196,118.403442,119.397705,112.053329,3541024,0.65
2020-10-16,119.665390,120.869980,119.177818,120.391968,112.986443,4927078,0.61
2020-10-19,121.223709,121.749519,119.579353,120.000000,112.618591,7822720,-1.01
2020-10-20,114.531548,114.866158,111.701721,112.208412,105.306274,22490151,-2.03
2020-10-21,111.529640,112.514343,109.741875,110.000000,103.233704,10204044,-1.37
2020-10-22,109.942642,110.956024,108.011475,110.669212,103.861748,8217167,0.66
2020-10-23,111.376671,111.491394,110.449333,110.898659,104.077080,4072496,-0.43
2020-10-26,109.416824,109.847038,106.921608,107.284897,100.685616,7534756,-1.95
2020-10-27,107.217972,107.284897,105.191208,105.697899,99.196236,6209161,-1.42
2020-10-28,103.881454,104.904396,101.261948,101.959846,95.688118,9860956,-1.85
2020-10-29,102.533463,104.818359,101.864243,104.120461,97.715820,7071169,1.55
2020-10-30,103.154877,106.883362,103.011475,106.749519,100.183167,8285889,3.48
2020-11-02,107.695984,108.824089,107.313576,107.944550,101.304680,5555829,0.23
2020-11-03,108.986618,110.564056,108.632889,109.139580,102.426216,4397698,0.14
2020-11-04,107.390060,108.900574,106.271507,106.978966,100.398499,6066905,-0.38
2020-11-05,108.317398,110.219887,108.040154,109.722755,102.973511,5127701,1.3
2020-11-06,110.019119,110.038239,108.403442,109.024857,102.318542,5490663,-0.9
2020-11-09,112.695984,114.474190,110.200768,110.449333,105.158463,9405841,-1.99
2020-11-10,111.558319,112.973228,111.137665,112.724663,107.324783,5881449,1.05
2020-11-11,112.925430,113.145317,111.108986,112.045891,106.678528,4486922,-0.78
2020-11-12,110.544930,111.252388,108.489487,109.464630,104.220924,6797117,-0.98
2020-11-13,110.124283,112.208412,109.952202,111.711281,106.359947,4898000,1.44
2020-11-16,113.097511,113.336517,111.969406,113.154877,107.734390,5536896,0.05
2020-11-17,112.428299,113.326958,111.921608,112.523903,107.133652,4324687,0.09
2020-11-18,112.543022,113.652008,111.615677,111.634796,106.287132,4818713,-0.81
2020-11-19,111.414917,112.284897,110.793503,112.026772,106.660324,3597822,0.55
2020-11-20,112.428299,112.848946,111.558319,111.797325,106.441872,5255418,-0.56
2020-11-23,112.265778,115.219887,112.112808,114.808792,109.309082,5910318,2.27
2020-11-24,115.544930,119.244743,115.497131,118.948372,113.250366,8109115,2.95
2020-11-25,117.523903,118.862335,116.739960,118.738052,113.050110,4326151,1.03
2020-11-27,118.738052,119.799232,118.460800,118.881454,113.186646,2187395,0.12
2020-11-30,118.642448,119.502869,117.676865,118.087952,112.431152,6263448,-0.47
2020-12-01,118.451241,120.296364,117.667305,117.743790,112.103477,5553319,-0.6
2020-12-02,117.447418,119.158699,117.026772,119.139580,113.432411,3860472,1.44
2020-12-03,118.699806,119.369026,117.868073,118.173996,112.513077,4757417,-0.44
2020-12-04,118.518166,121.778206,118.202675,121.606117,115.780800,5776849,2.61
2020-12-07,120.927345,121.386230,119.091782,119.216064,113.505226,8701151,-1.42
2020-12-08,119.808792,120.774376,119.158699,120.181641,114.424561,5643170,0.31
2020-12-09,120.267685,122.074570,120.172081,121.214149,115.407600,6813121,0.79
2020-12-10,120.793503,121.347992,119.445503,119.464630,113.741890,5024147,-1.1
2020-12-11,118.623329,119.990440,118.173996,118.804970,113.113831,4687544,0.15
2020-12-14,119.808792,120.688339,118.040154,118.097511,112.440254,5282300,-1.43
2020-12-15,118.919693,120.391968,118.011475,120.391968,114.624802,4556585,1.24
2020-12-16,120.391968,121.003822,119.780113,120.028679,114.278923,4738485,-0.3
2020-12-17,120.535370,120.544930,119.416824,120.028679,114.278923,3962248,-0.42
2020-12-18,120.066925,120.841301,119.474190,120.315491,114.551987,7900229,0.21
2020-12-21,118.518166,118.718925,116.367111,117.963669,112.312836,6397022,-0.47
2020-12-22,117.887192,118.757172,117.026772,118.173996,112.513077,4535561,0.24
2020-12-23,118.432121,119.703636,118.298279,118.451241,112.777046,2817819,0.02
2020-12-24,119.502869,119.598473,118.747612,119.206497,113.496117,1842111,-0.25
2020-12-28,119.598473,121.032501,118.986618,119.330788,113.614456,3781499,-0.22
2020-12-29,119.837479,119.961761,117.820267,118.355644,112.686028,3647402,-1.24
2020-12-30,118.355644,119.359467,118.193115,118.871895,113.177551,3535794,0.44
2020-12-31,118.757172,120.487572,118.537285,120.344170,114.579292,3738822,1.34
2021-01-04,120.315491,120.382408,117.629066,118.489487,112.813461,5417443,-1.52
2021-01-05,119.512428,121.108986,119.130020,120.592735,114.815948,6395872,0.9
2021-01-06,121.319313,126.080307,121.147224,123.604210,117.683174,8322708,1.88
2021-01-07,124.321220,124.722755,122.619499,123.317398,117.410103,4714740,-0.81
2021-01-08,122.915871,123.632889,121.395790,122.877632,116.991394,4891305,-0.03
2021-01-11,122.323135,123.977058,122.045891,122.925430,117.036903,5859587,0.49
2021-01-12,123.413002,124.139580,122.313576,123.527725,117.610352,3921663,0.09
2021-01-13,123.470360,124.043976,120.898659,121.338432,115.525932,8030874,-1.73
2021-01-14,122.390060,124.435944,121.940727,123.298279,117.391891,7848347,0.74
2021-01-15,122.638626,123.556404,122.055450,122.743790,116.863960,5131153,0.09
2021-01-19,123.594643,123.891014,122.456978,123.346077,117.437401,5646308,-0.2
2021-01-20,123.996178,125.296364,122.906311,124.359467,118.402245,5856240,0.29
2021-01-21,124.397705,126.424477,124.330788,125.860420,119.831299,13116003,1.18
2021-01-22,115.391968,115.391968,112.198853,113.393883,107.961945,39814421,-1.73
2021-01-25,113.537285,114.282982,112.284897,113.365204,107.934647,14315974,-0.15
2021-01-26,113.938812,117.198853,113.212234,117.103249,111.493622,11186656,2.78
2021-01-27,116.711281,119.302101,116.271507,117.084129,111.475418,12705239,0.32
2021-01-28,117.399620,117.782028,114.789673,114.799232,109.299980,8455969,-2.21
2021-01-29,114.933075,115.965584,113.671127,113.871895,108.417061,12369473,-0.92
2021-02-01,114.627151,115.630974,113.508606,115.239006,109.718681,6538023,0.53
2021-02-02,114.110901,115.678780,114.034416,114.187378,108.717430,6633627,0.07
2021-02-03,113.804970,114.531548,112.925430,113.881454,108.426170,7024308,0.07
2021-02-04,114.636711,115.774376,113.642448,115.697899,110.155602,4771957,0.93
2021-02-05,115.678780,116.453156,115.219887,116.434036,110.856468,4775722,0.65
2021-02-08,117.227531,118.527725,117.017204,118.173996,112.513077,6158848,0.81
2021-02-09,116.539200,117.208412,115.726578,116.730400,112.623764,4933982,0.16
2021-02-10,117.619499,117.982796,115.879539,116.864243,112.752899,5090673,-0.64
2021-02-11,116.634796,116.835564,115.325050,115.592735,111.526131,5629154,-0.89
2021-02-12,115.678780,116.022942,114.808792,115.487572,111.424652,4049275,-0.17
2021-02-16,114.866158,115.296364,114.110901,114.789673,110.751312,6945231,-0.07
2021-02-17,114.024857,115.258125,113.785851,114.694077,110.659073,4141219,0.59
2021-02-18,115.200768,115.621414,114.435944,115.420647,111.360092,5646413,0.19
2021-02-19,115.439774,115.449333,113.173996,113.757172,109.755135,6881320,-1.46
2021-02-22,113.288719,115.803062,113.231361,115.544930,111.480003,6149643,1.99
2021-02-23,115.602295,116.013382,114.531548,115.401527,111.341644,4739740,-0.17
2021-02-24,115.487572,118.059273,115.219887,117.791588,113.647621,6087720,2.0
2021-02-25,117.944550,118.881454,116.959846,117.084129,112.965050,5953623,-0.73
2021-02-26,116.873802,116.873802,113.652008,113.699806,109.699791,9467346,-2.72
2021-03-01,115.057358,116.940727,114.588913,115.430206,111.369308,5977367,0.32
2021-03-02,115.430206,116.539200,114.971321,115.038239,110.991135,4732418,-0.34
2021-03-03,115.200768,117.237091,114.703636,116.978966,112.863594,7744898,1.54
2021-03-04,116.634796,117.801147,113.537285,114.827919,110.788216,8439651,-1.55
2021-03-05,115.334610,118.307838,114.961761,117.428299,113.297112,7268968,1.82
2021-03-08,117.581261,121.271507,117.476097,119.321220,115.123436,7572203,1.48
2021-03-09,119.885277,120.869980,118.699806,118.718925,114.542336,5867014,-0.97
2021-03-10,119.550667,122.600380,119.130020,122.246651,117.945953,7581199,2.26
2021-03-11,122.456978,122.982796,121.204590,121.548759,117.272614,5383657,-0.74
2021-03-12,121.596558,122.065010,121.042068,121.998085,117.706131,4194565,0.33
2021-03-15,122.151054,123.087952,121.931168,122.925430,118.600853,3577948,0.63
2021-03-16,122.638626,122.868073,121.739960,122.600380,118.287231,4867247,-0.03
2021-03-17,122.810707,123.795410,121.883362,123.355644,119.015938,4488804,0.44
2021-03-18,123.269600,125.239006,122.170174,124.340347,119.965988,6104142,0.87
2021-03-19,124.302101,124.703636,122.877632,123.231361,118.896019,10297870,-0.86
2021-03-22,122.848946,124.971321,122.265778,124.808792,120.417961,4356485,1.6
2021-03-23,124.703636,125.774376,124.091782,124.722755,120.334946,4556794,0.02
2021-03-24,125.191208,126.300194,124.827919,124.875717,120.482529,4189230,-0.25
2021-03-25,124.598473,127.380501,124.063095,127.217972,122.742378,5809484,2.1
2021-03-26,127.428299,130.478012,127.265778,130.382416,125.795486,5823710,2.32
2021-03-29,130.000000,131.042068,129.550674,129.885284,125.315857,4835344,-0.09
2021-03-30,129.885284,130.277252,128.126190,128.795410,124.264320,5010758,-0.84
2021-03-31,128.623322,128.785858,126.873802,127.399620,122.917641,5172575,-0.95
2021-04-01,127.877632,128.040146,126.453156,127.370934,122.889954,4261404,-0.4
2021-04-05,127.762909,130.678772,127.533463,129.952194,125.380402,5722980,1.71
2021-04-06,129.617584,129.674957,128.193115,128.317398,123.803123,3787566,-1.0
2021-04-07,127.954109,129.005737,127.896751,128.996170,124.458023,3112896,0.81
2021-04-08,128.652008,129.665390,128.260040,129.177826,124.633286,4275211,0.41
2021-04-09,128.938812,129.770554,128.785858,129.761002,125.195946,3162999,0.64
2021-04-12,129.082214,129.416824,127.963669,128.671127,124.144409,3926684,-0.32
2021-04-13,127.151054,127.743790,124.646271,125.411087,120.999062,8403041,-1.37
2021-04-14,125.535370,126.940727,124.780113,126.797325,122.336533,6137928,1.01
2021-04-15,127.418739,127.982796,126.405357,126.749519,122.290405,4062664,-0.53
